 , , , , 
Mon Feb 12 21:07:19 +0000 2018,963157593249198080,308258184,™ Packa,RT @andyharnik: Former President @BarackObama looks at the official portrait of former first lady @MichelleObama at the Smithsonian's Natio…
Mon Feb 12 21:07:20 +0000 2018,963157596088782848,931753279008247809,George Warren Hickey Jr.,@KatyTurNBC @SenatorMenendez @MSNBC @CNN @AriMelber @JoyAnnReid @CoryBooker @KamalaHarris @FBI @chrislhayes @maddow… https://t.co/P3J9cBzVgX
Mon Feb 12 21:07:20 +0000 2018,963157597195993089,487688840,Brock Jackson (I),@2040NYC @socal_american @FoxNews @BarackObama @MichelleObama 33% to 24%? Check the tax rates.
Mon Feb 12 21:07:21 +0000 2018,963157599729455104,961950107196211200,Sanyam Sharma,"@HillaryClinton Join free GIFTO rotary to claim $1000 worth of Gifto:https://t.co/uPs8VdPoSy
Remember my invite cod… https://t.co/7r57BlHIMs"
Mon Feb 12 21:07:21 +0000 2018,963157600652201985,1934964421,Lois Newton,"@merlinidlehands @HillaryWarnedUs @HillaryClinton @JoannaWeiss Funny, it seems Bernie's been the one stealing from Hillary post-election."
Mon Feb 12 21:07:21 +0000 2018,963157602120228866,18930728,❄️mamaoftwinsRN❄️,RT @TeaPainUSA: President Obama was everything @realDonaldTrump will never be.  Honorable. Dignified. Compassionate.  A level headed leader…
Mon Feb 12 21:07:21 +0000 2018,963157603466600448,864888067102035973,Mary Lucas,RT @FDRLST: A former State Department official confirmed on the record that @HillaryClinton associates were funneling info to Christopher S…
Mon Feb 12 21:07:23 +0000 2018,963157609191747585,885639674789810176,@janedoe👌🏻🐸👠,RT @Michael32112332: @DrSchmalz @BarackObama @smithsonian @POTUS THESE PORTRAITS SHOULD BE TAKEN DOWN. MOST RACIST PRES. EVER. CONFED. STAT…
Mon Feb 12 21:07:23 +0000 2018,963157610529669120,45916967,Robert Odulio,RT @TheRealJuIian: @realDonaldTrump @CPAC @realDonaldTrump Did in one year what @BarackObama couldn’t do in eight years. Destroy #ISIS
Mon Feb 12 21:07:24 +0000 2018,963157613537103872,815629359964950528,Vic Dorais,@HillaryClinton TICK TOCK TICK TOCK  https://t.co/8GuSLXT1c7
Mon Feb 12 21:07:24 +0000 2018,963157615772610560,226355832,bigdogsbg,A true man. https://t.co/o1yzXo2DrE
